4220.507812	-80.551117
4242.041016	-82.465240
4263.574219	-91.423744
4285.107422	-87.454971
4306.640625	-85.179520
4328.173828	-78.618866
4349.707031	-78.924217
4371.240234	-85.255852
4392.773438	-87.740105
4414.306641	-87.685974
4435.839844	-91.036156
4457.373047	-87.455856
4478.906250	-78.934593
4500.439453	-77.703033
4521.972656	-80.039635
4543.505859	-87.345741
4565.039062	-92.845642
4586.572266	-91.564140
4608.105469	-90.726761
4629.638672	-91.893013
4651.171875	-96.093674
4672.705078	-105.010300
4694.238281	-105.635376
4715.771484	-104.226044
4737.304688	-105.236694
4758.837891	-109.899437
4780.371094	-110.089882
4801.904297	-103.919418
4823.437500	-103.865150
4844.970703	-108.838684
4866.503906	-101.199486
4888.037109	-92.675301
4909.570312	-89.493965
4931.103516	-91.769478
4952.636719	-98.915344
4974.169922	-99.644058
4995.703125	-90.875404
5017.236328	-90.780891
5038.769531	-100.365616
5060.302734	-89.835747
5081.835938	-86.995636
5103.369141	-87.467484
5124.902344	-85.378471
5146.435547	-77.173759
5167.968750	-70.048347
5189.501953	-72.223969
5211.035156	-79.446053
5232.568359	-85.383842
5254.101562	-84.112022
5275.634766	-83.266510
5297.167969	-89.316208
5318.701172	-87.297920
5340.234375	-91.362381
5361.767578	-92.953720
5383.300781	-91.200935
5404.833984	-92.268028
5426.367188	-92.270836
5447.900391	-90.656563
5469.433594	-89.185768
5490.966797	-88.476509
5512.500000	-84.417870
5534.033203	-85.886848
5555.566406	-88.477539
5577.099609	-85.990486
5598.632812	-86.433502
5620.166016	-83.461937
5641.699219	-84.228210
5663.232422	-88.213615
5684.765625	-94.736061
5706.298828	-94.994308
5727.832031	-93.418304
5749.365234	-94.291557
5770.898438	-94.349693
5792.431641	-91.131134
5813.964844	-87.873436
5835.498047	-87.571785
5857.031250	-83.076607
5878.564453	-76.936562
5900.097656	-76.425591
5921.630859	-81.493233
5943.164062	-90.018005
5964.697266	-91.537613
5986.230469	-89.838966
6007.763672	-91.079170
6029.296875	-93.015198
6050.830078	-93.900383
6072.363281	-94.227158
6093.896484	-90.902985
6115.429688	-83.546036
6136.962891	-81.307144
6158.496094	-81.803886
6180.029297	-82.308441
6201.562500	-87.344620
6223.095703	-96.016907
6244.628906	-95.898331
6266.162109	-94.908775
6287.695312	-91.818947
6309.228516	-92.389412
6330.761719	-94.937393
6352.294922	-94.779106
6373.828125	-93.708977
6395.361328	-94.252800
6416.894531	-96.066887
6438.427734	-97.647652
6459.960938	-98.813660
6481.494141	-96.454117
6503.027344	-96.425255
6524.560547	-97.158638
6546.093750	-97.849594
6567.626953	-92.634537
6589.160156	-87.751900
6610.693359	-87.616310
6632.226562	-90.491478
6653.759766	-91.216354
6675.292969	-91.661423
6696.826172	-90.169418
6718.359375	-85.163261
6739.892578	-83.830551
6761.425781	-86.696068
6782.958984	-92.539970
6804.492188	-93.476303
6826.025391	-92.670692
6847.558594	-95.909233
