Frequency (Hz)	Level (dB)
7967.285156	-102.996513
7988.818359	-104.933922
8010.351562	-103.663246
8031.884766	-101.915184
8053.417969	-103.157982
8074.951172	-103.419960
8096.484375	-103.140068
8118.017578	-102.999107
8139.550781	-103.294289
8161.083984	-103.985283
8182.617188	-102.824982
8204.150391	-103.225449
8225.683594	-104.340858
8247.216797	-104.691116
8268.750000	-106.023087
8290.283203	-106.614098
8311.816406	-106.318657
8333.349609	-106.675766
8354.882812	-107.957581
8376.416016	-107.584480
8397.949219	-107.049736
8419.482422	-105.850456
8441.015625	-106.305954
8462.548828	-107.178696
8484.082031	-107.564140
8505.615234	-107.966827
8527.148438	-108.188606
8548.681641	-109.970879
8570.214844	-110.965256
8591.748047	-111.365089
8613.281250	-110.895348
8634.814453	-110.937325
8656.347656	-111.516998
8677.880859	-113.472664
8699.414062	-115.107605
8720.947266	-115.464661
8742.480469	-117.099739
8764.013672	-119.200119
8785.546875	-121.436432
8807.080078	-123.253502
8828.613281	-122.710663
8850.146484	-122.292793
8871.679688	-122.193916
8893.212891	-120.988678
8914.746094	-121.179718
8936.279297	-122.174553
8957.812500	-122.201874
8979.345703	-121.760017
9000.878906	-121.937233
9022.412109	-121.741470
9043.945312	-121.461098
9065.478516	-121.379417
9087.011719	-119.376335
9108.544922	-116.361015
9130.078125	-114.377556
9151.611328	-113.694702
9173.144531	-113.291969
9194.677734	-111.235405
9216.210938	-110.687340
9237.744141	-111.139786
9259.277344	-111.763466
9280.810547	-111.704872
9302.343750	-110.817627
9323.876953	-109.997734
9345.410156	-107.499901
9366.943359	-106.627335
9388.476562	-107.174141
9410.009766	-106.404419
9431.542969	-106.446304
9453.076172	-105.788399
9474.609375	-105.227058
9496.142578	-106.049416
9517.675781	-106.310326
9539.208984	-106.824852
9560.742188	-106.726974
9582.275391	-106.242546
9603.808594	-104.477386
9625.341797	-104.712524
9646.875000	-104.901993
9668.408203	-104.318176
9689.941406	-105.620941
9711.474609	-105.398911
9733.007812	-105.986084
9754.541016	-106.029991
9776.074219	-105.338791
9797.607422	-104.526680
9819.140625	-104.561501
9840.673828	-103.823990
9862.207031	-103.409927
9883.740234	-102.906776
9905.273438	-102.599472
9926.806641	-103.502464
9948.339844	-103.492012
9969.873047	-102.001633
9991.406250	-102.856361
10012.939453	-104.830711
10034.472656	-104.158699
10056.005859	-103.157150
10077.539062	-103.311836
10099.072266	-102.475906
10120.605469	-101.854904
10142.138672	-102.416573
10163.671875	-102.333694
10185.205078	-102.003113
10206.738281	-102.799057
10228.271484	-102.014755
10249.804688	-101.232620
10271.337891	-102.029343
10292.871094	-101.704262
10314.404297	-101.624863
10335.937500	-101.218803
10357.470703	-97.446564
10379.003906	-98.679596
10400.537109	-101.064880
10422.070312	-100.796761
10443.603516	-98.378967
10465.136719	-92.815109
10486.669922	-96.003014
10508.203125	-102.056984
10529.736328	-100.235909
10551.269531	-99.431587
10572.802734	-94.104263
10594.335938	-93.622742
10615.869141	-99.765656
10637.402344	-99.773315
10658.935547	-99.498512
10680.468750	-99.368759
10702.001953	-101.479965
10723.535156	-100.999817
10745.068359	-101.200478
10766.601562	-101.672012
10788.134766	-102.044960
10809.667969	-100.542786
10831.201172	-100.263565
10852.734375	-101.179588
10874.267578	-102.215851
10895.800781	-102.623955
10917.333984	-101.524712
10938.867188	-101.507523
10960.400391	-101.610756
10981.933594	-100.689026
11003.466797	-100.564133
11025.000000	-100.947762
11046.533203	-100.800484
11068.066406	-101.082764
11089.599609	-100.439812
11111.132812	-100.535233
11132.666016	-101.999374
11154.199219	-101.278084
11175.732422	-100.107109
11197.265625	-100.790520
11218.798828	-101.314705
11240.332031	-102.299286
11261.865234	-102.011238
11283.398438	-102.737816
11304.931641	-102.809746
11326.464844	-101.448273
11347.998047	-101.436996
11369.531250	-101.165901
11391.064453	-101.442558
11412.597656	-101.801125
11434.130859	-100.318169
11455.664062	-95.254776
11477.197266	-96.009033
11498.730469	-100.828430
11520.263672	-100.402870
11541.796875	-101.439178
11563.330078	-97.303726
11584.863281	-94.542023
11606.396484	-99.175735
11627.929688	-102.782608
11649.462891	-103.579445
11670.996094	-100.443916
11692.529297	-99.458069
11714.062500	-102.960144
11735.595703	-104.621841
11757.128906	-104.164375
11778.662109	-104.103264
11800.195312	-103.321831
11821.728516	-102.613998
11843.261719	-103.162796
11864.794922	-103.381882
11886.328125	-104.915962
11907.861328	-104.981461
11929.394531	-104.904427
11950.927734	-105.006226
11972.460938	-104.132431
11993.994141	-104.664597
12015.527344	-104.411743
12037.060547	-105.070267
12058.593750	-105.270233
12080.126953	-104.217323
12101.660156	-104.806267
12123.193359	-104.143944
12144.726562	-104.601395
12166.259766	-106.535210
12187.792969	-105.853622
12209.326172	-106.117134
12230.859375	-106.791924
12252.392578	-105.258934
12273.925781	-105.557938
12295.458984	-107.073647
12316.992188	-108.277840
12338.525391	-107.505646
12360.058594	-107.561874
12381.591797	-108.372406
12403.125000	-107.830391
12424.658203	-107.444885
12446.191406	-107.793159
12467.724609	-109.234993
12489.257812	-109.548759
12510.791016	-110.048759
12532.324219	-109.463417
12553.857422	-110.366165
12575.390625	-111.327271
12596.923828	-111.294022
12618.457031	-111.729721
12639.990234	-110.142670
12661.523438	-110.677032
12683.056641	-111.064560
12704.589844	-111.295189
12726.123047	-113.004425
12747.656250	-112.760239
12769.189453	-112.925835
12790.722656	-113.470833
12812.255859	-113.114914
12833.789062	-114.019188
12855.322266	-115.369644
12876.855469	-119.247414
12898.388672	-122.160271
12919.921875	-122.396423
12941.455078	-123.152214
12962.988281	-124.068520
12984.521484	-124.016502
13006.054688	-124.742973
13027.587891	-123.880722
13049.121094	-123.145187
13070.654297	-123.353806
13092.187500	-123.247093
13113.720703	-123.145409
13135.253906	-123.199326
13156.787109	-122.629883
13178.320312	-123.641060
13199.853516	-124.251938
13221.386719	-124.242599
13242.919922	-123.208199
13264.453125	-122.942833
13285.986328	-122.873634
13307.519531	-122.738220
13329.052734	-122.698120
13350.585938	-123.030968
13372.119141	-120.380035
13393.652344	-120.732140
13415.185547	-123.118744
13436.718750	-122.412994
13458.251953	-121.013702
13479.785156	-116.634972
13501.318359	-114.022255
13522.851562	-115.110107
13544.384766	-117.882965
13565.917969	-119.300186
13587.451172	-116.157562
13608.984375	-114.809570
13630.517578	-116.332161
13652.050781	-116.772980
13673.583984	-116.608986
13695.117188	-113.715912
13716.650391	-110.609879
13738.183594	-110.851837
13759.716797	-112.283127
13781.250000	-111.246704
13802.783203	-109.003571
13824.316406	-107.514183
13845.849609	-108.352608
13867.382812	-109.844521
13888.916016	-110.380424
13910.449219	-109.457581
13931.982422	-108.002197
13953.515625	-107.717712
13975.048828	-108.491028
13996.582031	-108.961517
14018.115234	-107.615211
14039.648438	-108.413239
14061.181641	-107.056938
14082.714844	-106.805016
14104.248047	-106.973297
14125.781250	-106.038116
14147.314453	-106.316757
14168.847656	-106.452454
14190.380859	-106.819519
14211.914062	-106.248390
14233.447266	-105.958717
14254.980469	-106.347084
14276.513672	-106.035835
14298.046875	-104.785980
14319.580078	-105.670235
14341.113281	-106.905350
14362.646484	-106.684006
14384.179688	-106.366890
14405.712891	-105.130287
14427.246094	-105.184837
14448.779297	-105.291862
14470.312500	-104.831245
14491.845703	-104.101120
14513.378906	-105.741478
14534.912109	-104.872620
14556.445312	-104.871048
14577.978516	-104.518936
14599.511719	-104.551712
14621.044922	-104.241714
14642.578125	-104.276291
14664.111328	-104.173241
14685.644531	-105.082893
14707.177734	-104.615646
14728.710938	-104.554230
14750.244141	-104.101463
14771.777344	-103.742096
14793.310547	-104.677536
14814.843750	-104.865913
14836.376953	-104.608444
14857.910156	-104.115433
14879.443359	-104.475464
14900.976562	-104.833786
14922.509766	-104.226929
14944.042969	-104.148880
14965.576172	-104.431137
14987.109375	-105.223755
15008.642578	-104.360909
15030.175781	-104.280518
15051.708984	-104.905716
15073.242188	-104.479645
15094.775391	-104.178314
15116.308594	-103.728508
15137.841797	-103.533257
15159.375000	-104.462448
15180.908203	-103.781387
15202.441406	-103.004883
15223.974609	-103.583466
15245.507812	-104.960068
15267.041016	-104.638748
15288.574219	-103.560753
15310.107422	-103.724350
15331.640625	-104.088173
15353.173828	-104.981766
15374.707031	-104.454628
15396.240234	-104.607109
15417.773438	-104.409790
15439.306641	-104.197563
15460.839844	-104.767838
15482.373047	-104.439140
15503.906250	-103.658134
15525.439453	-103.586960
15546.972656	-104.309242
15568.505859	-105.093620
15590.039062	-104.547569
15611.572266	-104.583099
15633.105469	-103.526962
15654.638672	-103.038200
15676.171875	-104.917961
15697.705078	-105.909592
15719.238281	-105.208313
15740.771484	-104.499947
15762.304688	-104.253922
15783.837891	-103.537102
15805.371094	-105.467346
15826.904297	-107.199738
15848.437500	-108.402321
15869.970703	-115.117203
15891.503906	-118.340431
15913.037109	-111.353142
15934.570312	-112.472168
15956.103516	-112.263336
15977.636719	-110.907471
15999.169922	-117.839157
16020.703125	-122.586693
16042.236328	-123.435074
16063.769531	-124.590271
16085.302734	-124.735474
16106.835938	-124.489937
16128.369141	-123.796875
16149.902344	-123.269196
16171.435547	-124.086349
16192.968750	-124.249916
16214.501953	-122.872482
16236.035156	-122.569916
16257.568359	-122.987610
16279.101562	-123.476593
16300.634766	-124.743050
16322.167969	-123.671082
16343.701172	-122.903732
16365.234375	-123.201599
16386.767578	-124.149689
16408.300781	-124.194138
16429.833984	-123.729691
16451.367188	-123.946609
16472.900391	-123.646133
16494.433594	-123.358505
16515.966797	-123.898537
16537.500000	-123.231483
16559.033203	-123.388382
16580.566406	-123.392319
16602.099609	-123.463181
16623.632812	-123.985550
16645.166016	-123.802368
16666.699219	-123.109642
16688.232422	-123.378670
16709.765625	-123.542915
16731.298828	-124.696098
16752.832031	-122.913643
16774.365234	-122.320892
16795.898438	-123.171829
16817.431641	-123.878319
16838.964844	-122.629868
16860.498047	-122.054520
16882.031250	-122.131378
16903.564453	-123.365219
16925.097656	-123.673248
16946.630859	-123.425255
16968.164062	-124.211555
16989.697266	-123.587219
17011.230469	-122.929451
17032.763672	-123.786934
17054.296875	-124.168259
17075.830078	-123.015694
17097.363281	-123.108154
17118.896484	-123.484901
17140.429688	-123.715492
17161.962891	-123.890297
17183.496094	-124.119469
17205.029297	-123.408806
17226.562500	-122.681068
17248.095703	-122.303070
17269.628906	-123.710556
17291.162109	-123.175018
17312.695312	-123.804413
17334.228516	-122.991837
17355.761719	-122.962517
17377.294922	-122.832191
17398.828125	-123.168053
17420.361328	-123.652725
17441.894531	-123.965401
17463.427734	-122.807480
17484.960938	-122.758224
17506.494141	-122.800285
17528.027344	-123.526596
17549.560547	-124.116058
17571.093750	-124.129906
17592.626953	-123.739357
17614.160156	-123.526985
17635.693359	-123.786659
17657.226562	-124.251534
17678.759766	-122.945900
17700.292969	-122.761154
17721.826172	-123.576218
17743.359375	-124.253632
17764.892578	-123.881195
17786.425781	-123.597969
17807.958984	-123.745430
17829.492188	-123.471802
17851.025391	-123.469627
17872.558594	-123.282616
17894.091797	-122.645676
17915.625000	-123.676186
17937.158203	-124.642548
17958.691406	-123.258652
17980.224609	-123.168472
18001.757812	-123.518875
18023.291016	-122.802299
18044.824219	-122.846771
18066.357422	-123.073967
18087.890625	-123.901833
18109.423828	-123.248566
18130.957031	-122.809479
18152.490234	-122.849510
18174.023438	-123.293434
18195.556641	-122.973824
18217.089844	-123.228554
18238.623047	-124.166046
18260.156250	-123.585793
18281.689453	-124.307304
18303.222656	-125.059837
18324.755859	-123.700699
18346.289062	-123.372406
18367.822266	-123.438919
18389.355469	-122.739662
18410.888672	-122.686722
18432.421875	-123.033936
18453.955078	-123.762154
18475.488281	-123.585045
18497.021484	-123.543694
18518.554688	-123.501740
18540.087891	-123.047661
18561.621094	-122.760811
18583.154297	-123.605133
18604.687500	-124.685806
18626.220703	-124.563828
18647.753906	-123.962456
18669.287109	-123.371834
18690.820312	-122.472244
18712.353516	-123.226212
18733.886719	-123.445541
18755.419922	-123.642639
18776.953125	-122.435547
18798.486328	-123.129776
18820.019531	-123.830193
18841.552734	-123.420959
18863.085938	-123.548843
18884.619141	-123.510277
18906.152344	-124.107109
18927.685547	-122.903893
18949.218750	-122.086502
18970.751953	-122.726875
18992.285156	-123.675667
19013.818359	-123.933731
19035.351562	-123.759491
19056.884766	-123.439705
19078.417969	-124.330582
19099.951172	-124.221519
19121.484375	-123.555222
19143.017578	-123.353180
19164.550781	-122.878693
19186.083984	-123.226135
19207.617188	-124.091492
19229.150391	-122.498550
19250.683594	-123.156425
19272.216797	-122.944801
19293.750000	-123.202560
19315.283203	-124.767143
19336.816406	-123.533417
19358.349609	-124.617638
19379.882812	-123.647949
19401.416016	-122.861740
19422.949219	-123.140869
19444.482422	-124.347748
19466.015625	-123.715370
19487.548828	-124.711906
19509.082031	-122.939140
19530.615234	-123.115852
19552.148438	-122.763245
19573.681641	-122.400436
19595.214844	-121.788963
19616.748047	-122.620125
19638.281250	-122.820114
19659.814453	-123.069389
19681.347656	-123.589134
19702.880859	-123.261314
19724.414062	-122.214409
19745.947266	-123.685661
19767.480469	-123.767220
19789.013672	-122.795357
19810.546875	-122.733757
19832.080078	-122.928642
19853.613281	-123.845741
19875.146484	-123.425674
19896.679688	-124.487633
19918.212891	-123.522545
19939.746094	-123.773590
19961.279297	-122.585922
19982.812500	-122.564964
20004.345703	-123.036507
20025.878906	-124.182808
20047.412109	-124.049355
20068.945312	-123.940758
20090.478516	-122.688881
20112.011719	-122.870239
20133.544922	-123.515579
20155.078125	-123.005630
20176.611328	-124.442307
20198.144531	-124.201630
20219.677734	-122.983833
20241.210938	-123.345238
20262.744141	-122.825974
20284.277344	-122.389664
20305.810547	-123.636505
20327.343750	-123.866089
20348.876953	-122.856369
20370.410156	-123.364212
20391.943359	-123.803246
20413.476562	-124.791855
20435.009766	-123.620041
20456.542969	-123.143524
20478.076172	-123.095360
20499.609375	-123.070587
20521.142578	-123.170021
20542.675781	-124.026665
20564.208984	-124.188126
20585.742188	-123.343620
20607.275391	-124.172020
20628.808594	-125.334526
20650.341797	-123.795341
20671.875000	-122.844887
20693.408203	-122.792953
20714.941406	-123.741737
20736.474609	-124.849564
20758.007812	-123.589943
20779.541016	-123.658775
20801.074219	-123.151176
20822.607422	-123.711807
20844.140625	-123.107819
20865.673828	-122.636742
20887.207031	-123.100845
20908.740234	-124.188301
20930.273438	-123.885658
20951.806641	-123.477341
20973.339844	-123.579605
20994.873047	-123.863846
21016.406250	-124.220497
21037.939453	-123.648872
21059.472656	-123.737335
21081.005859	-122.863579
21102.539062	-122.859314
21124.072266	-124.493729
21145.605469	-124.264954
21167.138672	-123.472763
21188.671875	-123.687126
21210.205078	-122.664833
21231.738281	-122.227188
21253.271484	-122.826027
21274.804688	-123.176666
21296.337891	-123.159470
21317.871094	-122.944588
21339.404297	-124.042046
21360.937500	-123.069191
21382.470703	-123.006088
21404.003906	-123.878822
21425.537109	-123.872932
21447.070312	-124.102554
21468.603516	-123.043381
21490.136719	-122.462822
21511.669922	-123.080536
21533.203125	-122.717743
21554.736328	-122.865234
21576.269531	-123.363777
21597.802734	-123.341553
21619.335938	-123.700470
21640.869141	-122.293404
21662.402344	-122.292152
21683.935547	-122.892570
21705.468750	-123.915741
21727.001953	-123.093994
21748.535156	-124.088310
21770.068359	-124.056526
21791.601562	-123.107201
21813.134766	-122.528870
21834.667969	-122.294182
21856.201172	-122.907516
21877.734375	-123.766830
21899.267578	-123.346222
21920.800781	-124.015381
21942.333984	-124.143822
21963.867188	-123.376465
21985.400391	-123.325027
22006.933594	-124.387398
22028.466797	-122.597717
