Frequency (Hz)	Level (dB)
12187.792969	-106.948776
12209.326172	-107.542046
12230.859375	-106.292152
12252.392578	-107.801872
12273.925781	-108.014580
12295.458984	-106.982689
12316.992188	-106.889992
12338.525391	-108.101181
12360.058594	-108.103065
12381.591797	-108.402740
12403.125000	-107.976791
12424.658203	-108.050629
12446.191406	-109.195137
12467.724609	-108.711235
12489.257812	-108.658707
12510.791016	-109.081215
12532.324219	-109.401917
12553.857422	-109.133759
12575.390625	-109.618820
12596.923828	-109.794304
12618.457031	-110.334198
12639.990234	-110.593178
12661.523438	-110.604317
12683.056641	-111.337555
12704.589844	-111.311424
12726.123047	-112.054947
12747.656250	-112.328934
12769.189453	-112.670845
12790.722656	-112.345367
12812.255859	-113.326675
12833.789062	-113.372261
12855.322266	-113.225471
12876.855469	-114.899223
12898.388672	-116.666862
12919.921875	-116.469627
12941.455078	-116.882309
12962.988281	-116.433846
12984.521484	-116.165077
13006.054688	-117.470108
13027.587891	-116.686798
13049.121094	-117.094536
13070.654297	-117.004204
13092.187500	-116.628586
13113.720703	-117.767830
13135.253906	-117.737473
13156.787109	-116.842010
13178.320312	-117.305031
13199.853516	-117.170647
13221.386719	-116.578560
13242.919922	-116.125694
13264.453125	-116.312004
13285.986328	-116.748589
13307.519531	-116.392197
13329.052734	-115.994934
13350.585938	-116.388809
13372.119141	-115.295349
13393.652344	-116.037491
13415.185547	-115.359947
13436.718750	-116.372704
13458.251953	-116.085014
13479.785156	-115.801041
13501.318359	-115.811096
13522.851562	-115.265511
13544.384766	-113.650772
13565.917969	-113.839592
13587.451172	-113.072693
13608.984375	-113.284508
13630.517578	-114.561310
13652.050781	-114.289803
13673.583984	-112.683777
13695.117188	-113.062614
13716.650391	-112.513245
13738.183594	-112.531349
13759.716797	-112.149391
13781.250000	-112.040260
13802.783203	-111.782043
13824.316406	-112.872787
13845.849609	-112.790276
13867.382812	-111.027779
13888.916016	-109.334427
13910.449219	-108.663261
13931.982422	-109.903549
13953.515625	-109.936356
13975.048828	-108.012009
13996.582031	-107.529083
14018.115234	-107.994141
14039.648438	-108.318466
14061.181641	-108.162277
14082.714844	-108.859535
14104.248047	-109.188095
14125.781250	-107.212303
14147.314453	-107.528786
14168.847656	-107.952072
14190.380859	-107.702324
14211.914062	-107.913353
14233.447266	-108.809921
14254.980469	-108.288467
14276.513672	-107.208839
14298.046875	-107.591011
14319.580078	-108.415665
14341.113281	-107.662971
14362.646484	-107.916267
14384.179688	-106.796410
14405.712891	-105.579987
14427.246094	-105.830162
14448.779297	-106.506340
14470.312500	-106.061897
14491.845703	-104.811913
14513.378906	-105.781876
14534.912109	-106.272316
14556.445312	-105.857933
14577.978516	-106.421829
14599.511719	-106.279388
14621.044922	-105.077782
14642.578125	-105.874046
14664.111328	-106.581161
14685.644531	-106.724060
14707.177734	-105.848976
14728.710938	-105.996475
14750.244141	-104.946320
14771.777344	-106.209976
14793.310547	-105.325264
14814.843750	-105.669228
14836.376953	-107.277588
14857.910156	-106.529289
14879.443359	-104.828804
14900.976562	-104.204140
14922.509766	-104.478088
14944.042969	-105.637550
14965.576172	-106.059227
14987.109375	-105.535118
15008.642578	-105.404182
15030.175781	-105.799675
15051.708984	-105.294266
15073.242188	-105.481346
15094.775391	-105.562592
