Frequency (Hz)	Level (dB)
5813.964844	-80.582489
5835.498047	-83.664803
5857.031250	-89.222763
5878.564453	-93.372650
5900.097656	-92.394226
5921.630859	-93.026649
5943.164062	-94.436195
5964.697266	-94.972054
5986.230469	-95.861984
6007.763672	-95.198273
6029.296875	-92.082466
6050.830078	-90.804138
6072.363281	-90.760666
6093.896484	-91.594078
6115.429688	-89.950569
6136.962891	-90.387527
6158.496094	-92.743340
6180.029297	-95.591179
6201.562500	-94.428627
6223.095703	-89.595932
6244.628906	-84.394806
6266.162109	-84.377045
6287.695312	-87.881607
6309.228516	-89.990700
6330.761719	-90.897751
6352.294922	-87.739815
6373.828125	-85.929512
6395.361328	-84.598740
6416.894531	-84.900276
6438.427734	-88.278351
6459.960938	-90.007141
6481.494141	-89.983772
6503.027344	-89.553017
6524.560547	-85.859398
6546.093750	-84.725243
6567.626953	-87.108055
6589.160156	-88.513123
6610.693359	-91.139923
6632.226562	-95.153770
6653.759766	-94.370842
6675.292969	-94.301048
6696.826172	-94.767509
6718.359375	-92.482109
6739.892578	-93.785240
6761.425781	-94.471046
6782.958984	-92.572121
6804.492188	-90.980240
6826.025391	-90.181602
6847.558594	-89.941483
6869.091797	-89.460266
6890.625000	-90.959435
6912.158203	-92.206772
6933.691406	-94.552559
6955.224609	-94.511688
6976.757812	-94.653915
6998.291016	-94.410919
7019.824219	-94.131668
7041.357422	-93.132103
7062.890625	-97.695183
7084.423828	-94.777237
7105.957031	-93.101997
7127.490234	-90.130692
7149.023438	-87.827423
7170.556641	-88.708405
7192.089844	-90.435066
7213.623047	-91.120789
7235.156250	-88.020363
7256.689453	-83.326012
7278.222656	-83.861160
7299.755859	-87.188423
7321.289062	-90.615112
7342.822266	-92.977470
7364.355469	-90.381660
7385.888672	-85.923134
7407.421875	-86.905144
7428.955078	-89.461098
7450.488281	-91.049759
7472.021484	-94.939186
7493.554688	-95.844276
7515.087891	-93.222031
7536.621094	-92.424866
7558.154297	-94.440269
7579.687500	-95.672485
7601.220703	-96.673302
7622.753906	-94.774437
7644.287109	-96.092552
7665.820312	-96.766472
7687.353516	-98.143661
7708.886719	-97.930702
7730.419922	-98.581886
7751.953125	-100.055031
7773.486328	-100.440285
7795.019531	-99.090302
7816.552734	-98.842148
7838.085938	-100.073952
7859.619141	-100.374741
7881.152344	-100.243988
7902.685547	-100.427689
7924.218750	-101.493767
7945.751953	-101.392273
7967.285156	-100.534515
7988.818359	-101.886162
8010.351562	-100.500900
8031.884766	-100.845970
8053.417969	-102.111473
8074.951172	-102.197197
8096.484375	-101.220291
8118.017578	-100.565727
8139.550781	-101.626289
8161.083984	-101.924316
8182.617188	-102.505531
8204.150391	-103.822029
8225.683594	-102.481247
8247.216797	-103.366608
8268.750000	-103.381134
8290.283203	-104.151329
8311.816406	-104.590042
8333.349609	-104.499107
8354.882812	-103.509895
8376.416016	-103.765114
8397.949219	-105.549911
8419.482422	-105.265892
8441.015625	-106.076714
8462.548828	-106.178307
8484.082031	-106.602699
8505.615234	-106.676659
8527.148438	-107.037773
8548.681641	-109.246193
8570.214844	-107.799484
8591.748047	-108.742989
8613.281250	-109.227127
8634.814453	-109.099007
8656.347656	-108.818375
8677.880859	-108.873840
8699.414062	-111.073433
8720.947266	-112.052521
8742.480469	-111.490067
8764.013672	-111.801903
8785.546875	-113.234741
8807.080078	-115.351433
8828.613281	-116.256996
8850.146484	-117.387962
8871.679688	-118.599533
8893.212891	-116.468666
8914.746094	-116.856979
8936.279297	-118.163132
8957.812500	-116.882019
8979.345703	-115.142006
9000.878906	-117.514862
9022.412109	-117.302383
9043.945312	-118.116203
9065.478516	-116.875458
9087.011719	-115.428268
9108.544922	-115.554520
9130.078125	-115.125015
9151.611328	-112.223000
9173.144531	-109.941833
9194.677734	-110.687637
9216.210938	-110.149300
9237.744141	-109.933914
9259.277344	-109.411705
9280.810547	-108.923019
9302.343750	-108.706566
9323.876953	-108.747002
9345.410156	-106.446358
9366.943359	-105.533051
9388.476562	-107.059334
9410.009766	-107.151054
9431.542969	-103.854980
9453.076172	-102.601494
9474.609375	-104.730438
9496.142578	-103.590286
9517.675781	-102.512939
9539.208984	-101.029823
9560.742188	-100.819077
9582.275391	-102.735924
9603.808594	-103.965393
9625.341797	-103.845619
9646.875000	-103.374306
9668.408203	-102.701324
9689.941406	-103.341042
9711.474609	-102.735443
9733.007812	-103.122490
9754.541016	-102.863197
9776.074219	-102.145210
9797.607422	-101.147400
9819.140625	-101.284210
9840.673828	-102.549248
9862.207031	-102.211937
9883.740234	-102.388519
9905.273438	-102.735558
9926.806641	-102.523926
9948.339844	-102.205444
9969.873047	-101.960976
9991.406250	-102.056480
10012.939453	-102.166130
10034.472656	-99.795029
10056.005859	-99.769173
10077.539062	-100.083031
10099.072266	-100.241661
10120.605469	-101.012268
10142.138672	-101.448181
10163.671875	-101.598114
10185.205078	-100.987038
10206.738281	-100.879608
10228.271484	-101.589439
10249.804688	-101.494293
10271.337891	-100.085541
10292.871094	-99.048515
10314.404297	-98.754921
10335.937500	-98.503036
10357.470703	-100.048019
10379.003906	-99.982704
10400.537109	-100.624893
10422.070312	-99.618942
10443.603516	-99.193779
10465.136719	-99.902100
10486.669922	-99.631149
10508.203125	-100.051018
10529.736328	-100.909882
10551.269531	-99.811638
10572.802734	-99.602341
10594.335938	-92.815033
10615.869141	-90.718437
10637.402344	-96.453209
10658.935547	-92.211220
10680.468750	-89.731026
10702.001953	-95.310638
10723.535156	-88.125046
10745.068359	-90.269447
10766.601562	-98.961693
10788.134766	-99.398621
10809.667969	-98.480766
10831.201172	-99.909134
10852.734375	-101.279465
10874.267578	-99.880791
10895.800781	-99.395348
10917.333984	-100.285751
10938.867188	-99.906799
10960.400391	-100.044365
10981.933594	-100.563904
11003.466797	-100.024109
11025.000000	-100.661171
11046.533203	-101.842194
11068.066406	-101.237709
11089.599609	-100.959549
11111.132812	-101.683609
11132.666016	-101.617874
11154.199219	-101.766151
11175.732422	-101.394310
11197.265625	-101.067444
11218.798828	-99.208054
11240.332031	-98.057755
11261.865234	-99.386978
11283.398438	-100.139366
11304.931641	-91.238228
11326.464844	-89.122154
11347.998047	-95.738174
11369.531250	-91.072807
11391.064453	-93.382835
11412.597656	-97.507011
11434.130859	-92.138222
11455.664062	-93.692375
11477.197266	-98.770615
11498.730469	-99.713348
11520.263672	-99.383469
11541.796875	-98.863647
11563.330078	-98.626030
11584.863281	-99.345207
11606.396484	-97.914162
11627.929688	-98.547356
11649.462891	-99.448936
11670.996094	-99.208466
11692.529297	-98.815559
11714.062500	-97.966270
11735.595703	-97.580322
11757.128906	-97.594231
11778.662109	-97.653351
11800.195312	-98.231697
11821.728516	-98.863503
11843.261719	-99.300781
11864.794922	-99.511665
11886.328125	-99.570457
11907.861328	-100.866463
11929.394531	-100.626595
11950.927734	-100.297699
11972.460938	-101.857178
11993.994141	-102.850662
12015.527344	-102.797134
12037.060547	-103.167274
12058.593750	-103.045326
12080.126953	-103.255539
12101.660156	-104.341034
12123.193359	-103.486290
12144.726562	-103.830490
12166.259766	-104.604958
12187.792969	-104.780807
12209.326172	-104.236069
12230.859375	-104.311729
12252.392578	-105.683670
12273.925781	-105.151688
12295.458984	-105.060776
12316.992188	-105.314621
12338.525391	-106.684982
12360.058594	-106.306358
12381.591797	-107.019386
12403.125000	-107.097282
12424.658203	-107.002350
12446.191406	-106.780663
12467.724609	-106.930298
12489.257812	-106.956108
12510.791016	-107.194305
12532.324219	-108.199348
12553.857422	-108.377205
12575.390625	-108.248482
12596.923828	-108.646385
12618.457031	-109.382019
12639.990234	-110.841415
12661.523438	-110.690926
12683.056641	-111.121498
12704.589844	-112.986015
12726.123047	-113.499420
12747.656250	-111.045425
12769.189453	-112.032288
12790.722656	-113.643677
12812.255859	-113.476990
12833.789062	-114.632584
12855.322266	-113.693947
12876.855469	-114.754204
12898.388672	-119.025864
12919.921875	-120.235970
12941.455078	-119.888062
12962.988281	-120.458694
12984.521484	-120.467308
13006.054688	-119.370850
13027.587891	-120.181084
13049.121094	-121.180328
13070.654297	-120.021049
13092.187500	-120.307327
13113.720703	-120.514305
13135.253906	-121.641151
13156.787109	-120.002525
13178.320312	-120.198456
13199.853516	-120.763542
13221.386719	-120.057846
13242.919922	-120.249001
13264.453125	-119.825439
13285.986328	-119.704041
13307.519531	-120.380020
13329.052734	-119.841736
13350.585938	-118.626656
13372.119141	-118.759651
13393.652344	-120.744965
13415.185547	-120.334702
13436.718750	-120.566727
13458.251953	-119.170784
13479.785156	-116.681778
13501.318359	-114.725288
13522.851562	-114.236259
13544.384766	-114.640297
13565.917969	-114.627975
13587.451172	-117.169449
13608.984375	-114.991714
13630.517578	-111.816986
13652.050781	-111.137497
13673.583984	-111.602036
13695.117188	-111.196182
13716.650391	-109.930138
13738.183594	-109.622261
13759.716797	-111.081993
13781.250000	-110.349823
13802.783203	-108.896667
13824.316406	-108.578751
13845.849609	-109.104759
13867.382812	-107.976357
13888.916016	-108.276245
13910.449219	-108.324982
13931.982422	-107.412575
13953.515625	-107.383621
13975.048828	-107.780037
13996.582031	-107.764572
14018.115234	-107.733086
14039.648438	-107.206886
14061.181641	-106.503197
14082.714844	-106.662643
14104.248047	-106.909355
14125.781250	-107.100380
14147.314453	-107.192436
14168.847656	-106.937271
14190.380859	-106.548157
14211.914062	-105.029770
14233.447266	-105.340454
14254.980469	-106.591072
14276.513672	-106.855682
14298.046875	-106.361183
14319.580078	-106.788811
14341.113281	-106.987373
14362.646484	-106.979256
14384.179688	-106.675446
14405.712891	-105.599113
14427.246094	-105.788383
14448.779297	-106.286018
14470.312500	-105.043129
14491.845703	-104.223831
14513.378906	-104.023613
14534.912109	-104.439827
14556.445312	-104.421936
14577.978516	-104.578590
14599.511719	-104.564484
14621.044922	-104.463074
14642.578125	-105.173698
14664.111328	-105.812057
14685.644531	-105.190529
14707.177734	-103.853897
14728.710938	-103.954674
14750.244141	-103.912323
14771.777344	-103.110146
14793.310547	-103.444016
14814.843750	-104.044426
14836.376953	-104.544289
14857.910156	-104.890518
14879.443359	-103.824120
14900.976562	-104.094582
14922.509766	-103.745956
14944.042969	-103.019638
14965.576172	-103.443840
14987.109375	-104.171791
15008.642578	-103.588860
15030.175781	-103.581955
15051.708984	-104.655983
15073.242188	-104.231186
15094.775391	-104.484909
15116.308594	-103.418236
15137.841797	-103.687508
15159.375000	-104.520401
15180.908203	-105.736870
15202.441406	-105.312744
15223.974609	-104.758278
15245.507812	-104.686958
15267.041016	-104.084099
15288.574219	-104.519943
15310.107422	-105.132057
15331.640625	-105.071152
15353.173828	-104.784912
15374.707031	-103.804962
15396.240234	-104.036461
15417.773438	-104.598503
15439.306641	-104.177834
15460.839844	-104.898575
15482.373047	-104.364326
15503.906250	-104.762703
15525.439453	-106.329987
15546.972656	-105.222305
15568.505859	-104.189011
15590.039062	-103.728897
15611.572266	-103.825073
15633.105469	-105.329933
15654.638672	-105.544914
15676.171875	-103.110275
15697.705078	-103.879311
15719.238281	-106.511833
15740.771484	-106.776413
15762.304688	-105.792824
15783.837891	-104.929787
15805.371094	-105.286636
15826.904297	-104.619568
15848.437500	-107.605408
15869.970703	-114.990776
15891.503906	-120.004753
15913.037109	-115.613983
15934.570312	-115.312859
15956.103516	-119.418365
15977.636719	-122.334793
15999.169922	-123.012909
16020.703125	-123.981781
16042.236328	-123.049629
16063.769531	-122.164062
16085.302734	-120.292976
16106.835938	-114.739227
16128.369141	-111.819901
16149.902344	-112.071640
16171.435547	-111.108871
16192.968750	-111.436745
16214.501953	-114.306549
16236.035156	-120.462997
16257.568359	-119.929352
16279.101562	-115.672318
16300.634766	-115.117424
16322.167969	-114.997696
16343.701172	-115.362206
16365.234375	-119.652641
16386.767578	-122.841301
16408.300781	-123.034775
16429.833984	-122.695038
16451.367188	-122.995422
16472.900391	-123.466980
16494.433594	-123.222610
16515.966797	-123.203445
16537.500000	-123.273560
16559.033203	-123.266800
16580.566406	-123.179993
16602.099609	-123.262482
16623.632812	-124.220444
16645.166016	-123.928368
16666.699219	-123.902710
16688.232422	-123.456718
16709.765625	-123.127319
16731.298828	-123.555504
16752.832031	-123.338020
16774.365234	-122.684799
16795.898438	-122.974121
16817.431641	-124.055489
16838.964844	-123.368790
16860.498047	-123.121056
16882.031250	-122.865410
16903.564453	-122.556007
16925.097656	-123.123497
16946.630859	-123.650826
16968.164062	-123.054962
16989.697266	-123.438538
17011.230469	-122.039528
17032.763672	-122.472237
17054.296875	-124.228271
17075.830078	-123.798164
17097.363281	-124.367859
17118.896484	-123.545364
17140.429688	-123.643219
17161.962891	-123.708893
17183.496094	-123.131973
17205.029297	-123.466988
17226.562500	-124.368919
17248.095703	-124.119102
17269.628906	-123.876389
17291.162109	-124.021080
17312.695312	-123.955833
17334.228516	-123.952408
17355.761719	-124.100777
17377.294922	-122.869118
17398.828125	-123.137131
17420.361328	-123.338875
17441.894531	-123.638191
17463.427734	-124.559227
17484.960938	-124.069916
17506.494141	-124.588768
17528.027344	-123.833481
17549.560547	-122.766617
17571.093750	-123.154572
17592.626953	-123.849579
17614.160156	-123.718498
17635.693359	-124.172089
17657.226562	-124.623283
17678.759766	-123.402405
17700.292969	-123.472527
17721.826172	-123.562950
17743.359375	-122.755333
17764.892578	-123.639534
17786.425781	-123.649048
17807.958984	-123.144897
17829.492188	-123.043304
17851.025391	-123.129517
17872.558594	-123.294342
17894.091797	-123.822090
17915.625000	-124.562469
17937.158203	-124.206177
17958.691406	-123.355629
17980.224609	-123.999977
18001.757812	-124.177010
18023.291016	-123.699982
18044.824219	-123.608238
18066.357422	-122.922653
18087.890625	-122.324814
18109.423828	-122.879929
18130.957031	-123.629738
18152.490234	-124.001999
18174.023438	-122.791656
18195.556641	-122.608582
18217.089844	-123.326752
18238.623047	-123.670853
18260.156250	-123.931427
18281.689453	-123.536194
18303.222656	-122.571060
18324.755859	-123.213150
18346.289062	-123.332207
18367.822266	-123.139824
18389.355469	-123.514328
18410.888672	-123.134705
18432.421875	-123.182091
18453.955078	-123.654877
18475.488281	-123.674736
18497.021484	-123.072426
18518.554688	-123.002258
18540.087891	-123.483162
18561.621094	-122.887466
18583.154297	-122.921616
18604.687500	-123.286621
18626.220703	-122.773247
18647.753906	-123.008743
18669.287109	-123.087914
18690.820312	-123.624893
18712.353516	-123.749596
18733.886719	-124.323608
18755.419922	-123.925133
18776.953125	-123.139198
18798.486328	-123.083061
18820.019531	-123.609955
18841.552734	-122.962601
18863.085938	-123.089317
18884.619141	-123.451012
18906.152344	-122.665787
18927.685547	-122.700455
18949.218750	-123.156647
18970.751953	-123.316124
18992.285156	-123.238647
19013.818359	-123.490189
19035.351562	-124.619545
19056.884766	-123.152306
19078.417969	-122.969917
19099.951172	-124.201103
19121.484375	-123.900352
19143.017578	-123.258125
19164.550781	-123.509018
19186.083984	-123.294395
19207.617188	-123.188248
19229.150391	-122.056931
19250.683594	-122.907860
19272.216797	-123.870949
19293.750000	-123.223785
19315.283203	-122.291145
19336.816406	-122.594879
19358.349609	-123.522552
19379.882812	-123.292702
19401.416016	-123.434578
19422.949219	-122.913589
19444.482422	-121.985626
19466.015625	-122.845329
19487.548828	-123.695267
19509.082031	-122.929718
19530.615234	-123.048866
19552.148438	-123.309418
19573.681641	-124.664101
19595.214844	-123.970680
19616.748047	-124.173683
19638.281250	-124.295189
19659.814453	-123.304810
19681.347656	-123.434593
19702.880859	-124.441376
19724.414062	-123.955177
19745.947266	-124.284561
19767.480469	-123.170128
19789.013672	-123.161888
19810.546875	-123.191452
19832.080078	-123.343742
19853.613281	-123.383339
19875.146484	-123.093269
19896.679688	-123.584602
19918.212891	-123.652786
19939.746094	-122.812439
19961.279297	-123.540222
19982.812500	-124.072258
20004.345703	-124.169083
20025.878906	-122.928093
20047.412109	-122.217491
20068.945312	-122.761681
20090.478516	-123.411575
20112.011719	-123.266602
20133.544922	-123.247269
20155.078125	-123.505119
20176.611328	-123.217705
20198.144531	-122.779327
20219.677734	-123.666573
20241.210938	-124.605278
20262.744141	-123.636292
20284.277344	-122.865967
20305.810547	-124.066612
20327.343750	-124.122437
20348.876953	-123.132050
20370.410156	-123.145958
20391.943359	-124.138405
20413.476562	-124.450119
20435.009766	-124.082916
20456.542969	-124.449265
20478.076172	-123.709869
20499.609375	-124.158310
20521.142578	-124.569046
20542.675781	-124.008224
20564.208984	-123.146004
20585.742188	-123.994003
20607.275391	-123.629654
20628.808594	-122.993484
20650.341797	-123.171814
20671.875000	-123.602646
20693.408203	-123.557388
20714.941406	-123.846916
20736.474609	-123.752243
20758.007812	-123.222336
20779.541016	-123.585091
20801.074219	-124.076775
20822.607422	-123.279549
20844.140625	-122.935806
20865.673828	-123.409584
20887.207031	-124.029968
20908.740234	-123.551933
20930.273438	-122.903915
20951.806641	-122.461281
20973.339844	-123.618027
20994.873047	-123.329132
21016.406250	-123.208961
21037.939453	-123.137665
21059.472656	-123.562965
21081.005859	-123.775719
21102.539062	-123.223152
21124.072266	-122.557571
21145.605469	-122.928627
21167.138672	-123.722534
21188.671875	-123.687973
21210.205078	-123.640450
21231.738281	-123.789795
21253.271484	-123.351707
21274.804688	-123.794487
21296.337891	-123.712555
21317.871094	-123.669075
21339.404297	-124.046646
21360.937500	-122.654793
21382.470703	-122.953621
21404.003906	-123.297195
21425.537109	-122.893028
21447.070312	-123.838188
21468.603516	-123.955818
21490.136719	-123.795341
21511.669922	-124.049248
21533.203125	-123.966446
21554.736328	-123.955971
21576.269531	-123.364273
21597.802734	-123.324623
21619.335938	-123.177780
21640.869141	-122.748718
21662.402344	-122.663879
21683.935547	-123.186462
21705.468750	-122.984474
21727.001953	-123.434547
21748.535156	-123.773849
21770.068359	-123.139397
21791.601562	-123.473816
21813.134766	-124.445503
21834.667969	-123.732925
21856.201172	-123.487244
21877.734375	-123.946396
21899.267578	-124.539948
21920.800781	-123.575447
21942.333984	-122.946175
21963.867188	-123.978508
21985.400391	-123.803223
22006.933594	-123.984360
22028.466797	-123.257492
