Frequency (Hz)	Level (dB)
12683.056641	-111.457642
12704.589844	-112.768501
12726.123047	-114.352097
12747.656250	-113.774185
12769.189453	-114.306702
12790.722656	-114.089287
12812.255859	-113.970100
12833.789062	-114.197411
12855.322266	-114.631172
12876.855469	-116.802521
12898.388672	-120.876221
12919.921875	-122.199760
12941.455078	-122.313873
12962.988281	-123.485428
12984.521484	-121.885330
13006.054688	-121.715591
13027.587891	-123.040260
13049.121094	-123.530464
13070.654297	-122.705048
13092.187500	-122.472244
13113.720703	-123.251122
13135.253906	-123.366737
13156.787109	-122.761848
13178.320312	-122.540031
13199.853516	-123.940079
13221.386719	-124.386261
13242.919922	-123.229187
13264.453125	-123.374046
13285.986328	-122.906143
13307.519531	-122.689117
13329.052734	-122.954582
13350.585938	-123.212936
13372.119141	-123.864990
13393.652344	-122.016121
13415.185547	-120.439247
13436.718750	-120.981667
13458.251953	-120.367638
13479.785156	-119.491325
13501.318359	-120.653229
13522.851562	-119.958267
13544.384766	-117.971909
13565.917969	-117.389160
13587.451172	-116.471626
13608.984375	-117.526215
13630.517578	-116.815155
13652.050781	-115.857407
13673.583984	-113.607964
13695.117188	-112.551979
13716.650391	-112.778564
13738.183594	-112.775696
13759.716797	-111.996483
13781.250000	-110.568039
13802.783203	-109.497307
13824.316406	-108.493767
13845.849609	-108.735619
13867.382812	-109.465836
13888.916016	-109.217453
13910.449219	-108.150955
13931.982422	-107.992371
13953.515625	-107.670807
13975.048828	-107.294914
13996.582031	-107.377800
14018.115234	-107.264992
14039.648438	-107.227386
14061.181641	-107.090614
14082.714844	-107.583450
14104.248047	-107.167229
14125.781250	-106.983742
14147.314453	-106.427895
14168.847656	-106.444252
14190.380859	-106.843346
14211.914062	-106.757996
14233.447266	-106.814087
14254.980469	-106.816368
14276.513672	-106.321434
14298.046875	-105.604416
14319.580078	-106.135735
14341.113281	-105.853737
14362.646484	-105.949898
14384.179688	-106.566536
14405.712891	-105.166534
14427.246094	-104.857201
14448.779297	-103.865669
14470.312500	-105.155685
14491.845703	-104.640099
14513.378906	-104.954208
14534.912109	-105.953171
14556.445312	-105.163162
14577.978516	-104.816612
14599.511719	-104.594833
14621.044922	-104.770111
14642.578125	-105.028793
14664.111328	-105.025505
14685.644531	-104.910835
14707.177734	-105.612160
14728.710938	-105.022118
14750.244141	-104.301193
14771.777344	-104.859467
14793.310547	-104.685593
14814.843750	-104.030769
14836.376953	-103.885246
14857.910156	-104.282921
14879.443359	-105.587173
14900.976562	-105.212997
14922.509766	-104.364586
14944.042969	-104.013710
14965.576172	-103.657951
14987.109375	-103.765976
15008.642578	-104.454742
15030.175781	-104.366058
15051.708984	-104.452232
15073.242188	-105.357346
15094.775391	-104.830040
15116.308594	-103.553940
15137.841797	-103.373611
15159.375000	-104.842323
15180.908203	-104.662750
15202.441406	-103.419426
15223.974609	-103.755119
15245.507812	-103.694336
15267.041016	-104.370651
15288.574219	-104.942284
15310.107422	-104.796791
15331.640625	-104.101768
15353.173828	-103.599251
15374.707031	-103.973808
15396.240234	-103.695114
15417.773438	-103.794556
15439.306641	-104.217590
15460.839844	-103.145538
15482.373047	-102.273651
15503.906250	-103.939392
15525.439453	-103.868065
15546.972656	-103.820900
15568.505859	-104.590401
15590.039062	-104.081772
15611.572266	-104.259827
15633.105469	-105.198158
15654.638672	-105.353958
15676.171875	-105.015259
15697.705078	-105.228676
15719.238281	-104.906075
15740.771484	-104.866920
15762.304688	-104.908882
15783.837891	-105.141762
15805.371094	-104.375603
15826.904297	-103.856010
15848.437500	-106.722450
15869.970703	-114.582977
15891.503906	-124.376106
15913.037109	-123.695427
15934.570312	-122.719818
15956.103516	-122.697563
15977.636719	-123.081764
15999.169922	-123.055199
16020.703125	-123.285133
16042.236328	-124.158630
16063.769531	-124.396996
16085.302734	-123.865150
16106.835938	-123.804031
16128.369141	-122.681084
16149.902344	-122.573601
16171.435547	-122.802864
16192.968750	-123.684845
16214.501953	-123.461548
16236.035156	-122.410683
16257.568359	-122.381363
16279.101562	-123.326256
16300.634766	-123.042030
16322.167969	-123.501289
16343.701172	-123.323402
16365.234375	-124.107521
16386.767578	-123.898804
16408.300781	-124.163765
16429.833984	-124.107948
16451.367188	-122.966537
16472.900391	-123.519958
16494.433594	-123.114357
16515.966797	-122.697823
16537.500000	-122.914284
16559.033203	-123.622711
16580.566406	-123.326210
16602.099609	-123.318977
16623.632812	-123.182892
16645.166016	-122.791092
16666.699219	-123.435661
16688.232422	-123.550858
16709.765625	-124.058792
16731.298828	-124.197891
16752.832031	-123.848885
16774.365234	-124.498863
16795.898438	-124.121506
16817.431641	-123.064644
16838.964844	-123.379204
16860.498047	-123.569756
16882.031250	-123.218346
16903.564453	-122.928688
16925.097656	-123.328613
16946.630859	-123.848091
16968.164062	-123.771584
16989.697266	-123.033661
17011.230469	-123.610504
17032.763672	-123.503784
17054.296875	-122.513672
17075.830078	-123.285751
17097.363281	-123.088257
17118.896484	-122.481331
17140.429688	-122.970222
17161.962891	-123.577362
17183.496094	-124.414574
17205.029297	-124.302246
17226.562500	-122.974144
17248.095703	-122.619812
17269.628906	-123.138313
17291.162109	-123.648247
17312.695312	-123.628044
17334.228516	-123.651772
17355.761719	-123.873039
17377.294922	-123.508781
17398.828125	-123.615929
17420.361328	-123.884460
17441.894531	-123.184944
17463.427734	-123.218536
17484.960938	-123.997856
17506.494141	-124.005020
17528.027344	-123.208549
17549.560547	-123.470703
17571.093750	-123.953613
17592.626953	-123.314934
17614.160156	-122.357391
17635.693359	-122.942085
17657.226562	-123.084526
17678.759766	-123.493256
17700.292969	-124.580284
17721.826172	-123.656204
17743.359375	-123.153839
17764.892578	-122.895035
17786.425781	-123.365089
17807.958984	-123.404198
17829.492188	-124.227707
17851.025391	-123.155609
17872.558594	-123.588959
17894.091797	-124.118225
17915.625000	-123.631020
17937.158203	-123.490471
17958.691406	-122.519241
17980.224609	-122.545937
18001.757812	-123.608986
18023.291016	-123.482590
18044.824219	-123.358101
18066.357422	-123.384880
18087.890625	-122.527672
18109.423828	-123.428810
18130.957031	-123.880188
18152.490234	-122.935402
18174.023438	-123.023399
18195.556641	-123.099182
18217.089844	-124.000061
18238.623047	-124.443787
18260.156250	-123.967873
18281.689453	-123.909523
18303.222656	-123.624565
18324.755859	-122.888245
18346.289062	-122.855278
18367.822266	-123.005188
18389.355469	-123.303650
18410.888672	-122.971573
18432.421875	-122.755081
18453.955078	-123.374420
18475.488281	-123.527977
18497.021484	-123.595398
18518.554688	-123.870132
18540.087891	-124.079132
18561.621094	-123.832840
18583.154297	-124.191185
18604.687500	-124.305077
18626.220703	-124.948799
18647.753906	-124.063301
18669.287109	-122.383957
18690.820312	-122.222374
18712.353516	-122.748543
18733.886719	-123.389748
18755.419922	-123.121040
18776.953125	-123.393089
18798.486328	-123.188110
18820.019531	-123.480629
18841.552734	-123.610832
18863.085938	-123.013840
18884.619141	-123.419121
18906.152344	-124.171577
18927.685547	-123.112473
18949.218750	-122.478653
18970.751953	-122.855347
18992.285156	-123.187271
19013.818359	-123.308151
19035.351562	-123.594429
19056.884766	-124.289536
19078.417969	-123.864548
19099.951172	-123.260574
19121.484375	-123.821457
19143.017578	-123.707176
19164.550781	-123.324158
19186.083984	-123.717323
19207.617188	-123.859406
19229.150391	-124.032585
19250.683594	-123.579315
19272.216797	-122.699448
19293.750000	-123.139076
19315.283203	-124.044769
19336.816406	-123.753654
19358.349609	-123.505707
19379.882812	-123.824669
19401.416016	-123.552902
19422.949219	-123.424660
19444.482422	-123.419464
19466.015625	-123.024147
19487.548828	-123.544456
19509.082031	-123.095840
19530.615234	-122.828812
19552.148438	-123.667816
19573.681641	-124.131371
19595.214844	-123.203796
19616.748047	-123.046272
19638.281250	-122.961136
19659.814453	-122.158356
19681.347656	-121.884819
19702.880859	-122.236313
19724.414062	-123.568748
19745.947266	-123.166481
19767.480469	-123.647034
19789.013672	-124.321709
19810.546875	-123.547165
19832.080078	-123.677406
19853.613281	-123.342033
19875.146484	-122.959175
19896.679688	-122.689316
19918.212891	-123.179680
19939.746094	-123.847488
19961.279297	-124.059319
19982.812500	-124.213097
20004.345703	-123.510529
20025.878906	-123.520920
20047.412109	-123.655899
20068.945312	-123.333748
20090.478516	-123.451897
20112.011719	-123.615784
20133.544922	-124.260162
20155.078125	-123.447639
20176.611328	-123.034523
20198.144531	-123.572075
20219.677734	-123.768112
20241.210938	-123.696396
20262.744141	-122.933128
20284.277344	-123.331360
20305.810547	-124.510994
20327.343750	-124.099205
20348.876953	-123.162964
20370.410156	-122.886765
20391.943359	-122.778267
20413.476562	-123.207504
20435.009766	-122.543434
20456.542969	-123.254875
20478.076172	-123.537109
20499.609375	-123.071915
20521.142578	-122.939774
20542.675781	-123.175537
20564.208984	-123.244980
20585.742188	-123.476227
20607.275391	-124.021873
20628.808594	-124.133896
20650.341797	-123.882774
20671.875000	-123.553787
20693.408203	-122.924141
20714.941406	-123.788467
20736.474609	-124.178345
20758.007812	-124.322037
20779.541016	-123.924583
20801.074219	-124.196495
20822.607422	-123.756912
20844.140625	-123.677788
20865.673828	-122.998550
20887.207031	-123.821602
20908.740234	-122.740135
20930.273438	-123.737564
20951.806641	-123.707825
20973.339844	-123.128174
20994.873047	-122.618263
21016.406250	-123.808044
21037.939453	-123.483383
21059.472656	-122.663948
21081.005859	-123.091499
21102.539062	-123.854393
21124.072266	-123.358276
21145.605469	-123.072441
21167.138672	-124.319778
21188.671875	-124.723526
21210.205078	-124.156120
21231.738281	-123.505623
21253.271484	-124.566833
21274.804688	-123.314476
21296.337891	-122.971878
21317.871094	-123.111069
21339.404297	-122.522667
21360.937500	-122.942947
21382.470703	-122.461014
21404.003906	-122.469673
21425.537109	-123.389435
21447.070312	-123.509377
21468.603516	-124.350471
21490.136719	-123.275238
21511.669922	-123.377335
21533.203125	-124.065498
21554.736328	-123.455894
21576.269531	-123.170166
21597.802734	-123.524811
21619.335938	-123.312927
21640.869141	-123.089149
21662.402344	-123.246559
21683.935547	-123.943100
21705.468750	-124.163490
21727.001953	-123.984665
21748.535156	-123.610229
21770.068359	-123.890678
21791.601562	-123.104752
21813.134766	-123.166710
21834.667969	-123.811951
21856.201172	-123.844078
21877.734375	-124.075249
21899.267578	-124.093658
21920.800781	-124.172661
21942.333984	-123.469078
21963.867188	-123.460854
21985.400391	-123.746544
22006.933594	-123.624748
22028.466797	-124.102982
