Frequency (Hz)	Level (dB)
17118.896484	-122.660492
17140.429688	-122.661087
17161.962891	-123.276711
17183.496094	-124.039337
17205.029297	-124.289413
17226.562500	-124.237236
17248.095703	-123.179008
17269.628906	-122.523941
17291.162109	-122.500160
17312.695312	-123.543907
17334.228516	-123.535553
17355.761719	-123.323334
17377.294922	-122.919212
17398.828125	-123.147514
17420.361328	-123.502037
17441.894531	-123.442436
17463.427734	-123.455811
17484.960938	-123.846176
17506.494141	-124.730553
17528.027344	-123.023026
17549.560547	-122.275772
17571.093750	-123.191582
17592.626953	-123.504478
17614.160156	-123.225410
17635.693359	-122.703117
17657.226562	-123.332840
17678.759766	-123.560989
17700.292969	-124.312630
17721.826172	-124.542572
17743.359375	-123.619041
17764.892578	-123.130112
17786.425781	-122.617210
17807.958984	-122.815361
17829.492188	-122.922485
17851.025391	-122.962303
17872.558594	-122.997444
17894.091797	-123.174805
17915.625000	-123.221977
17937.158203	-123.195396
17958.691406	-122.345779
17980.224609	-122.703438
18001.757812	-123.309761
18023.291016	-123.550224
18044.824219	-123.302231
18066.357422	-123.514549
18087.890625	-123.210960
18109.423828	-122.995201
18130.957031	-122.928703
18152.490234	-123.888123
18174.023438	-124.133003
18195.556641	-123.813499
18217.089844	-124.197044
18238.623047	-124.108200
18260.156250	-123.785721
18281.689453	-123.361130
18303.222656	-123.332275
18324.755859	-123.633667
18346.289062	-123.524078
18367.822266	-123.763313
18389.355469	-123.747940
18410.888672	-123.444618
18432.421875	-123.173347
18453.955078	-123.502495
18475.488281	-124.609169
18497.021484	-123.948044
18518.554688	-123.594620
18540.087891	-123.474655
18561.621094	-122.776031
18583.154297	-123.062325
18604.687500	-123.715523
18626.220703	-123.291130
18647.753906	-123.289856
18669.287109	-124.370232
18690.820312	-123.094757
18712.353516	-123.589798
18733.886719	-125.242592
18755.419922	-124.317574
18776.953125	-123.748581
18798.486328	-123.416733
18820.019531	-123.599442
18841.552734	-123.691696
18863.085938	-124.232239
18884.619141	-123.861671
18906.152344	-122.686493
18927.685547	-122.749138
18949.218750	-123.913620
18970.751953	-123.789322
18992.285156	-122.921623
19013.818359	-123.535263
19035.351562	-123.298096
19056.884766	-123.242737
19078.417969	-123.641174
19099.951172	-124.566879
19121.484375	-123.806190
19143.017578	-123.945511
19164.550781	-125.283707
19186.083984	-123.871758
19207.617188	-123.818848
19229.150391	-124.058731
19250.683594	-122.722015
19272.216797	-123.217117
19293.750000	-123.019089
19315.283203	-122.772385
19336.816406	-122.558968
19358.349609	-123.530319
19379.882812	-123.940681
19401.416016	-124.126801
19422.949219	-123.763039
19444.482422	-123.757782
19466.015625	-123.833427
19487.548828	-124.072159
19509.082031	-123.893669
19530.615234	-123.536591
19552.148438	-122.213448
19573.681641	-122.794174
19595.214844	-123.322563
19616.748047	-123.981529
19638.281250	-123.785110
19659.814453	-123.437836
19681.347656	-123.766243
19702.880859	-124.203140
19724.414062	-124.049881
19745.947266	-123.571220
19767.480469	-123.445816
19789.013672	-122.903915
19810.546875	-122.653412
19832.080078	-122.704010
19853.613281	-122.983994
19875.146484	-123.707031
19896.679688	-122.939499
19918.212891	-123.294090
19939.746094	-124.330421
19961.279297	-123.243492
19982.812500	-123.478951
20004.345703	-124.130295
20025.878906	-123.307877
20047.412109	-122.754318
20068.945312	-122.040863
20090.478516	-122.332199
20112.011719	-124.085434
20133.544922	-123.733360
20155.078125	-123.220749
20176.611328	-123.262703
20198.144531	-123.371162
20219.677734	-123.949028
20241.210938	-123.689720
20262.744141	-123.665352
20284.277344	-123.484535
20305.810547	-123.567970
20327.343750	-123.012627
20348.876953	-122.845078
20370.410156	-123.277420
20391.943359	-124.128006
20413.476562	-123.772148
20435.009766	-122.990387
20456.542969	-123.200287
20478.076172	-124.052650
20499.609375	-123.846214
20521.142578	-123.355423
20542.675781	-123.378883
20564.208984	-123.738503
20585.742188	-123.218048
20607.275391	-123.020226
20628.808594	-122.645096
20650.341797	-122.837387
20671.875000	-122.193184
20693.408203	-122.192688
20714.941406	-122.856918
20736.474609	-123.612473
20758.007812	-123.519020
20779.541016	-123.993256
20801.074219	-122.809715
20822.607422	-123.000900
20844.140625	-123.612595
20865.673828	-123.468521
20887.207031	-123.993095
20908.740234	-123.676727
20930.273438	-124.150574
20951.806641	-123.424744
20973.339844	-123.511299
20994.873047	-123.893761
21016.406250	-123.202950
21037.939453	-123.895813
21059.472656	-123.869926
21081.005859	-123.518250
21102.539062	-123.693390
21124.072266	-122.696686
21145.605469	-123.039597
21167.138672	-122.723099
21188.671875	-123.286713
21210.205078	-124.201271
21231.738281	-123.703613
21253.271484	-123.376389
21274.804688	-122.237679
21296.337891	-122.679955
21317.871094	-123.225464
21339.404297	-123.191818
21360.937500	-121.613068
21382.470703	-122.177963
21404.003906	-123.029190
21425.537109	-123.065636
21447.070312	-123.508217
21468.603516	-123.631096
21490.136719	-123.776764
21511.669922	-123.617630
21533.203125	-123.431427
21554.736328	-122.504120
21576.269531	-123.065681
21597.802734	-123.529045
21619.335938	-124.082428
21640.869141	-124.621986
21662.402344	-123.769295
21683.935547	-122.845047
21705.468750	-123.299133
21727.001953	-123.680717
21748.535156	-124.069397
21770.068359	-123.819824
21791.601562	-123.566177
21813.134766	-123.632385
21834.667969	-122.736046
21856.201172	-122.517067
21877.734375	-122.023476
21899.267578	-122.949280
21920.800781	-124.069656
21942.333984	-123.990219
21963.867188	-123.155388
21985.400391	-122.557587
22006.933594	-123.595497
22028.466797	-123.717148
