Frequency (Hz)	Level (dB)
9840.673828	-87.212967
9862.207031	-88.222588
9883.740234	-88.680542
9905.273438	-87.508057
9926.806641	-87.698845
9948.339844	-91.124992
9969.873047	-86.348167
9991.406250	-80.639473
10012.939453	-81.261047
10034.472656	-80.154800
10056.005859	-80.165848
10077.539062	-84.496284
10099.072266	-89.107941
10120.605469	-82.950249
10142.138672	-82.502472
10163.671875	-80.238998
10185.205078	-81.954048
10206.738281	-82.372421
10228.271484	-84.223366
10249.804688	-85.685555
10271.337891	-89.514732
10292.871094	-88.107964
10314.404297	-88.290695
10335.937500	-88.053314
10357.470703	-82.012207
10379.003906	-81.491676
10400.537109	-82.642632
10422.070312	-86.238182
10443.603516	-86.096458
10465.136719	-85.899796
10486.669922	-87.964256
10508.203125	-86.105743
10529.736328	-83.987587
10551.269531	-80.198730
10572.802734	-81.788681
10594.335938	-85.751717
10615.869141	-87.452209
10637.402344	-85.912262
10658.935547	-82.793907
10680.468750	-83.476547
10702.001953	-83.486580
10723.535156	-83.423431
10745.068359	-86.868347
10766.601562	-88.644173
10788.134766	-89.894882
10809.667969	-91.471817
10831.201172	-94.549187
10852.734375	-94.710487
10874.267578	-95.957161
10895.800781	-99.566521
10917.333984	-99.411163
10938.867188	-98.359337
10960.400391	-100.165825
10981.933594	-100.557312
11003.466797	-100.883842
11025.000000	-99.806839
11046.533203	-96.366936
11068.066406	-93.133842
11089.599609	-93.658646
11111.132812	-94.848763
11132.666016	-97.295677
11154.199219	-97.657043
11175.732422	-95.899689
11197.265625	-94.631615
11218.798828	-95.171860
11240.332031	-97.383766
11261.865234	-95.706520
11283.398438	-95.118851
11304.931641	-95.659668
11326.464844	-86.471336
11347.998047	-86.357224
11369.531250	-86.570068
11391.064453	-85.996559
11412.597656	-87.199059
11434.130859	-87.131714
11455.664062	-88.860229
11477.197266	-87.849129
11498.730469	-87.602364
11520.263672	-88.082657
11541.796875	-91.215034
11563.330078	-85.920044
11584.863281	-87.622070
11606.396484	-91.642456
11627.929688	-87.435448
11649.462891	-86.819084
11670.996094	-85.979439
11692.529297	-87.005867
